id	race	gender	sex.worker	pimp	sex.work.client	drug.dealer	drug.cook	thief	retired	housewife	disabled	unemployed	homeless
4608	4	0	0	0	0	0	0	0	0	0	0	0	0
4609	4	0	0	0	0	0	0	0	0	0	0	0	0
4610	4	1	0	0	0	0	0	0	1	0	0	0	0
4611	4	0	0	0	0	0	0	0	0	0	0	0	0
4612	4	0	0	0	0	0	0	0	0	0	0	0	0
4613	4	0	0	0	0	0	0	0	0	0	0	0	0
4614	4	0	0	0	0	0	0	0	0	0	0	1	0
4615	1	0	0	0	0	0	0	0	0	0	0	0	1
4616	4	1	0	0	0	0	0	0	0	0	0	0	0
4617	4	0	0	0	0	0	0	0	0	0	1	0	0
4618	4	1	0	0	0	0	0	0	0	0	0	0	0
4619	4	0	0	0	0	1	0	1	0	0	0	0	0
4620	4	0	0	0	0	0	0	0	0	0	0	1	0
4621	4	0	0	0	0	0	0	0	0	0	0	0	0
4622	4	0	0	0	0	0	0	0	0	0	0	0	0
4623	4	1	0	0	0	0	0	0	0	0	0	0	0
4624	4	0	0	0	0	0	0	0	0	0	0	0	0
4625	4	1	0	0	0	0	0	0	0	0	0	0	0
4626	4	1	0	0	0	0	0	0	0	0	0	1	0
4627	4	1	0	0	0	0	0	0	0	0	0	1	0
4628	4	1	0	0	0	0	0	0	0	0	0	0	0
4629	4	1	0	0	0	0	0	0	0	0	0	1	0
4630	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4631	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4632	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4633	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4634	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4635	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4636	4	0	0	0	0	0	0	0	0	0	0	0	0
4637	4	1	0	0	0	0	0	0	0	0	0	0	0
4638	4	0	0	0	0	0	0	0	0	0	0	1	0
4639	4	0	0	0	0	0	0	0	0	0	0	1	0
4640	4	0	0	0	1	0	0	0	0	0	0	0	0
4641	2	0	0	0	0	0	0	0	0	0	0	0	0
4642	2	0	0	0	0	0	0	0	0	0	0	0	0
4643	4	1	0	0	0	0	0	0	0	0	0	0	0
4644	2	1	0	0	0	0	0	0	0	0	0	0	0
4645	4	1	0	0	0	0	0	0	0	1	0	0	0
4646	4	0	0	0	0	0	0	0	0	0	0	0	0
4647	4	0	0	0	0	0	0	0	0	0	0	0	0
4648	4	1	0	0	0	0	0	0	0	0	0	0	0
4649	4	1	0	0	0	0	0	0	0	0	0	0	0
4650	4	1	0	0	0	0	0	0	0	0	0	0	0
4651	4	0	0	0	0	0	0	0	0	0	0	0	0
4652	4	1	0	0	0	0	0	0	0	0	0	0	0
4653	4	1	0	0	0	0	0	0	0	1	0	0	0
4654	4	0	0	0	0	0	0	0	0	0	0	0	0
4655	4	0	0	0	0	0	0	0	0	0	0	0	0
4656	4	1	0	0	0	0	0	0	0	0	0	0	0
4657	4	0	0	0	0	0	0	0	0	0	0	0	0
4658	4	0	0	0	0	0	0	0	0	0	0	0	0
4659	4	1	0	0	0	0	0	0	0	1	0	0	0
4660	4	0	0	0	0	0	1	0	0	0	0	0	0
4661	4	1	0	0	0	0	0	0	0	0	0	0	0
4662	4	1	0	0	0	0	0	0	0	1	0	0	0
4663	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4664	4	0	0	0	0	0	0	0	0	0	0	0	0
4665	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4666	4	1	0	0	0	0	0	0	0	0	1	0	0
4667	4	0	0	0	0	0	0	0	0	0	0	0	0
4668	4	1	0	0	0	0	0	0	0	1	0	0	0
4669	2	0	0	0	0	0	0	0	0	0	1	0	0
4670	1	1	0	0	0	0	0	0	0	0	0	0	0
4671	4	1	0	0	0	0	0	0	0	0	0	0	0
4672	4	1	0	0	0	0	0	0	0	0	0	0	0
4673	4	0	0	0	0	0	0	0	0	0	0	0	0
4674	4	0	0	0	0	0	0	0	0	0	0	1	0
4675	4	1	0	0	0	0	0	0	0	1	0	0	0
4676	4	0	0	0	0	0	0	0	0	0	0	0	0
4677	4	0	0	0	0	0	0	0	0	0	0	0	0
4678	4	0	0	0	0	0	0	0	0	0	0	1	0
4679	2	1	0	0	0	0	0	0	0	1	0	0	0
4680	2	1	0	0	0	0	0	0	0	0	0	0	0
4681	2	1	0	0	0	0	0	0	0	0	0	0	0
4682	2	1	0	0	0	0	0	0	0	0	0	0	0
4683	2	0	0	0	0	0	0	0	0	0	0	0	0
4684	2	0	0	0	0	1	0	0	0	0	0	0	0
4685	2	0	0	0	0	0	0	0	0	0	0	0	0
4686	4	0	0	0	0	0	0	0	0	0	0	0	0
4687	4	0	0	0	0	0	0	0	0	0	0	0	0
4688	4	0	0	0	0	0	0	0	0	0	0	0	0
4689	4	1	0	0	0	0	0	0	0	1	0	0	0
4690	4	1	0	0	0	0	0	0	0	0	0	1	0
4691	4	1	0	0	0	0	0	0	0	0	0	1	0
4692	4	0	0	0	0	0	0	0	0	0	0	0	0
4693	4	0	0	0	0	0	0	0	0	0	0	0	0
4694	4	0	0	0	0	0	0	0	0	0	0	0	0
4695	2	0	0	0	0	0	0	0	0	0	0	0	0
4696	4	1	0	0	0	0	0	0	0	0	0	0	0
4697	4	0	0	0	0	0	0	0	0	0	0	0	0
4698	4	1	0	0	0	0	0	0	0	0	0	0	0
4699	4	1	0	0	0	0	0	0	0	0	0	0	0
4700	2	0	0	0	0	0	0	0	0	0	0	0	0
4701	4	0	0	0	1	0	0	0	0	0	0	0	0
4702	4	0	0	0	1	0	0	0	0	0	0	0	0
4703	4	1	0	0	0	0	0	0	1	0	0	0	0
4704	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4705	4	0	0	0	0	0	0	0	0	0	0	0	0
4706	4	0	0	0	0	0	0	0	0	0	0	0	0
4707	4	0	0	0	0	0	0	0	0	0	0	0	0
4708	4	1	0	0	0	0	0	0	0	0	0	0	0
4709	4	0	0	0	0	0	0	0	0	0	0	0	0
4710	4	1	0	0	0	0	0	0	0	0	0	0	0
4711	4	1	0	0	0	0	0	0	0	0	0	0	0
4712	4	0	0	0	0	0	0	0	0	0	0	0	0
4713	4	0	0	0	0	0	0	0	0	0	0	0	0
4714	4	1	0	0	0	0	0	0	0	0	0	0	0
4715	4	0	0	0	0	0	0	0	0	0	0	0	0
4716	4	0	0	0	0	0	0	0	0	0	0	0	0
4717	4	0	0	0	0	0	0	0	0	0	0	0	0
4718	4	0	0	0	0	0	0	0	1	0	0	0	0
4719	4	0	0	0	0	0	0	0	0	0	0	0	0
4720	2	0	0	0	0	0	0	0	0	0	0	0	0
4721	4	1	0	0	0	0	0	0	0	0	0	0	0
4722	2	1	0	0	0	0	0	0	0	0	0	0	0
4723	4	0	0	0	0	0	0	0	0	0	0	0	0
4724	4	0	0	0	0	0	0	0	0	0	0	0	0
4725	4	0	0	0	0	0	0	0	0	0	0	0	0
4726	2	0	0	0	0	0	0	0	0	0	0	0	0
4727	2	1	0	0	0	0	0	0	0	0	0	1	0
4728	2	1	0	0	0	0	0	0	0	0	0	1	0
4729	2	1	0	0	0	0	0	0	0	0	0	1	0
4730	2	0	0	0	0	0	0	0	0	0	0	0	0
4731	2	0	0	1	0	0	0	0	0	0	0	0	0
4732	2	1	0	0	0	0	0	1	0	0	0	1	0
4733	2	0	0	0	0	0	0	0	0	0	0	0	0
4734	4	0	0	0	0	0	0	0	0	0	0	0	0
4735	4	0	0	0	1	0	0	0	0	0	0	0	0
4736	4	0	0	0	0	0	0	0	0	0	0	0	0
4737	4	1	0	0	0	0	0	0	0	0	0	0	0
4738	4	0	0	0	0	0	0	0	0	0	0	0	0
4739	4	0	0	0	0	0	0	0	0	0	0	1	0
4740	4	0	0	0	0	0	0	0	0	0	0	1	0
4741	4	0	0	0	0	0	0	0	0	0	0	0	0
4742	4	0	0	0	0	0	0	0	0	0	0	0	0
4743	4	0	0	0	0	0	0	0	0	0	0	0	0
4744	4	1	0	0	0	0	0	0	0	0	0	0	0
4745	4	0	0	0	0	0	0	0	0	0	0	0	0
4746	4	0	0	0	0	0	0	0	0	0	0	0	0
4747	4	1	0	0	0	0	0	0	0	0	0	0	0
4748	4	1	0	0	0	0	0	0	0	0	0	0	0
4749	4	0	0	0	0	0	0	0	0	0	0	0	0
4750	4	1	0	0	0	0	0	0	0	0	0	0	0
4751	4	1	0	0	0	0	0	0	0	0	0	0	0
4752	4	0	0	0	0	0	0	0	0	0	0	0	0
4753	4	0	0	0	1	0	0	0	0	0	1	1	0
4754	4	0	0	0	0	0	0	0	0	0	0	0	0
4755	4	1	1	0	0	0	0	0	0	0	0	0	0
4756	2	1	0	0	0	0	0	0	0	0	0	0	0
4757	4	0	0	0	0	0	0	0	0	0	0	0	0
4758	4	1	0	0	0	0	0	0	0	1	0	0	0
4759	3	1	0	0	0	0	0	0	0	1	0	0	0
4760	2	0	0	0	0	0	0	0	0	0	0	0	0
4761	4	0	0	0	1	0	0	0	0	0	0	0	0
4762	4	1	0	0	0	0	0	0	0	0	0	0	0
4763	4	1	0	0	0	0	0	0	0	0	0	0	0
4764	NA	0	0	0	0	0	0	0	0	0	0	0	0
4765	2	0	0	0	0	0	0	0	0	0	0	0	0
4766	4	0	0	0	0	0	0	0	0	0	0	0	0
4767	4	1	0	0	0	0	0	0	0	0	0	0	0
4768	4	1	0	0	0	0	0	0	0	0	0	0	0
4769	3	1	0	0	0	0	0	0	0	0	0	1	0
4770	4	1	0	0	0	0	0	0	0	0	0	0	0
4771	2	0	0	0	0	0	0	0	0	0	1	0	0
4772	4	0	0	0	0	0	0	0	0	0	0	1	0
4773	4	0	0	0	0	0	0	0	0	0	0	0	0
4774	2	1	0	0	0	0	0	0	0	0	0	0	0
4775	2	1	0	0	0	0	0	0	0	0	0	0	0
4776	4	1	0	0	0	0	0	0	0	0	0	0	0
4777	4	1	0	0	0	0	0	0	0	0	0	0	0
4778	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4779	2	1	0	0	0	0	0	0	0	0	0	0	0
4780	2	0	0	0	0	0	0	0	0	0	0	0	0
4781	4	0	0	0	1	0	0	0	0	0	0	0	0
4782	4	0	0	0	0	0	0	0	0	0	1	0	0
4783	4	0	0	0	0	0	0	0	0	0	0	0	0
4784	4	0	0	0	0	0	0	0	0	0	1	0	0
4785	4	0	0	0	0	0	0	0	0	0	0	0	0
4786	4	1	0	0	0	0	0	0	0	0	0	0	0
4787	4	0	0	0	0	0	0	0	0	0	0	1	0
4788	4	0	0	0	0	0	0	0	0	0	0	0	0
4789	4	1	0	0	0	0	0	0	0	0	0	0	0
4790	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4791	4	1	0	0	0	0	0	0	0	1	0	0	0
4792	2	0	0	0	0	0	0	0	0	0	0	0	0
4793	2	0	0	0	0	0	0	0	1	0	0	0	0
4794	2	0	0	0	1	0	0	0	0	0	0	0	0
4795	2	1	0	0	0	0	0	0	0	0	1	0	0
4796	2	0	0	0	0	0	0	0	0	0	0	1	0
4797	2	0	0	0	0	0	0	0	0	0	0	0	0
4798	2	1	0	0	0	0	0	0	0	0	0	0	0
4799	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4800	4	1	0	0	0	0	0	0	0	0	0	0	0
4801	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4802	4	1	0	0	0	0	0	0	0	0	0	0	0
4803	4	1	0	0	0	0	0	0	0	0	0	1	0
4804	4	1	0	0	0	1	0	0	0	0	0	1	0
4805	4	0	0	0	0	0	0	0	0	0	0	0	0
4806	4	1	0	0	0	1	0	0	0	0	0	0	0
4807	4	0	0	0	1	0	0	0	0	0	1	0	0
4808	2	0	0	0	0	0	0	0	0	0	0	0	0
4809	4	1	0	0	0	0	0	0	0	1	0	0	0
4810	4	0	0	0	0	0	0	0	0	0	0	0	0
4811	2	1	0	0	0	0	0	0	0	0	0	0	0
4812	4	0	0	0	0	0	0	0	0	0	0	0	0
4813	4	0	0	0	0	0	0	0	0	0	0	0	0
4814	4	0	0	0	0	0	0	0	0	0	0	0	0
4815	2	0	0	0	0	0	0	0	0	0	0	0	0
4816	2	0	0	0	0	0	0	0	0	0	0	0	0
4817	2	1	0	0	0	0	0	0	0	0	0	0	0
4818	2	0	0	0	0	0	0	0	0	0	0	0	0
4819	2	0	0	0	0	0	0	0	0	0	0	0	0
4820	2	0	0	0	0	0	0	0	0	0	0	1	0
4821	2	0	0	0	0	0	0	0	0	0	0	0	0
4822	4	1	0	0	0	0	0	0	0	0	0	0	0
4823	4	0	0	0	0	0	0	0	0	0	0	0	0
4824	4	0	0	0	0	0	0	0	0	0	0	1	0
4825	4	1	0	0	0	0	0	0	0	0	0	1	0
4826	4	1	0	0	0	0	0	0	1	0	0	0	0
4827	4	1	0	0	0	0	0	0	0	0	0	0	0
4828	4	1	0	0	0	0	0	0	0	0	1	0	0
4829	2	1	0	0	0	0	0	0	1	0	0	0	0
4830	4	1	1	0	0	0	0	0	0	0	0	0	0
4831	4	0	0	0	0	0	0	0	0	0	0	0	0
4832	4	0	0	0	0	0	0	0	0	0	1	1	0
4833	4	1	0	0	0	0	0	0	0	0	0	0	0
4834	1	0	0	0	0	0	0	0	0	0	0	0	0
4835	4	0	0	0	0	0	0	0	0	0	0	0	0
4836	1	1	0	0	0	0	0	0	0	0	0	0	0
4837	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4838	4	0	0	0	0	0	0	0	0	0	0	0	0
4839	4	0	0	0	0	0	0	0	0	0	0	0	0
4840	4	0	0	0	0	0	0	0	0	0	0	0	0
4841	4	1	0	0	0	0	0	0	0	0	0	0	0
4842	4	0	0	0	0	0	0	0	0	0	0	0	0
4843	4	1	0	0	0	0	0	0	0	0	0	0	0
4844	1	0	0	0	0	0	0	0	0	0	0	0	0
4845	2	1	0	0	0	0	0	0	0	0	0	1	0
4846	4	0	0	0	0	0	0	0	0	0	1	0	0
4847	4	0	0	0	0	0	0	0	0	0	0	0	0
4848	4	1	0	0	0	0	0	0	0	0	0	0	0
4849	4	0	0	0	0	0	0	0	0	0	0	0	0
4850	4	0	0	0	0	0	0	0	0	0	0	0	0
4851	4	1	0	0	0	0	0	0	0	0	0	0	0
4852	4	1	0	0	0	0	0	0	0	0	1	0	0
4853	4	0	0	0	0	0	0	0	0	0	1	0	0
4854	4	1	0	0	0	1	0	0	0	0	0	0	0
4855	4	0	0	0	0	0	0	0	0	0	0	1	0
4856	4	1	0	0	0	0	0	0	0	0	0	0	0
4857	4	1	0	0	0	0	0	0	0	0	0	0	0
4858	4	0	0	0	0	0	0	0	0	0	0	1	0
4859	4	0	0	0	0	0	0	0	0	0	0	0	0
4860	4	0	0	0	0	0	0	0	0	0	0	0	0
4861	4	0	0	0	0	0	0	0	0	0	0	0	0
4862	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4863	4	0	0	0	0	0	0	0	0	0	0	0	0
4864	4	0	0	0	0	0	0	0	0	0	0	0	0
4865	4	0	0	0	0	0	1	0	0	0	0	0	0
4866	4	0	0	0	0	0	0	0	0	0	0	0	0
4867	4	0	0	0	0	0	0	0	0	0	0	0	0
4868	4	0	0	0	0	0	0	0	0	0	0	0	0
4869	4	0	0	0	0	0	0	0	0	0	0	0	0
4870	2	0	0	0	1	1	0	0	0	0	0	0	0
4871	2	0	0	0	1	1	0	0	0	0	0	0	0
4872	2	0	0	0	1	1	0	0	0	0	0	0	0
4873	2	1	0	0	0	0	0	0	0	1	0	0	0
4874	4	0	0	0	0	0	0	0	0	0	0	0	0
4875	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
4876	2	0	0	0	0	0	0	0	0	0	0	0	0
4877	4	1	0	0	0	0	0	0	0	0	0	0	0
4878	2	0	0	0	0	0	0	0	1	0	0	0	0
4879	2	0	0	0	0	0	0	0	0	0	0	0	0
4880	4	1	0	0	0	0	0	0	0	0	0	0	0
4881	2	1	0	0	0	0	0	0	0	0	1	0	0
4882	4	0	0	0	0	0	0	0	0	0	0	1	0
4883	4	0	0	0	0	0	0	0	0	0	0	0	0
4884	2	0	0	0	0	0	0	0	0	0	0	0	0
4885	2	0	0	0	0	0	0	0	0	0	0	0	0
4886	2	1	0	0	0	0	0	0	0	0	0	0	0
4887	4	1	0	0	0	0	0	0	0	0	0	1	0
4888	4	1	0	0	0	0	1	0	0	0	0	0	0
4889	4	1	0	0	0	0	0	0	0	0	0	0	0
4890	4	0	0	0	0	0	0	0	0	0	0	0	0
4891	4	1	0	0	0	0	0	0	0	1	0	0	0
4892	4	0	0	0	0	0	0	0	0	0	0	0	0
4893	4	0	0	0	0	0	0	0	0	0	0	0	0
4894	4	0	0	0	0	0	0	0	0	0	0	0	0
4895	4	0	0	0	0	0	0	0	0	0	0	0	0
4896	4	1	0	0	0	0	0	0	0	0	0	1	0
4897	4	0	0	0	0	0	0	0	0	0	0	0	0
4898	4	0	0	0	0	0	0	1	0	0	0	0	0
4899	4	0	0	0	0	0	0	0	0	0	0	0	0
4900	4	0	0	0	0	0	0	0	0	0	0	0	0
4901	4	0	0	0	0	0	0	0	0	0	0	0	0
4902	4	0	0	0	0	0	0	0	0	0	0	0	0
4903	4	1	0	0	0	0	0	0	0	0	0	0	0
4904	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4905	4	0	0	0	0	0	0	0	0	0	0	0	0
4906	4	1	0	0	0	0	0	1	0	0	0	0	0
4907	4	1	0	0	0	0	0	0	0	1	0	0	0
4908	2	0	0	0	0	0	0	0	0	0	0	0	0
4909	4	1	0	0	0	0	0	0	0	0	0	1	0
4910	4	0	0	0	1	0	0	0	0	0	0	0	0
4911	4	1	0	0	0	0	0	0	0	0	0	0	0
4912	4	1	1	0	0	0	0	0	0	0	0	0	0
4913	2	0	0	0	0	0	0	0	0	0	1	0	0
4914	4	0	0	0	0	0	0	0	0	0	0	0	0
4915	4	0	0	0	0	0	0	0	0	0	0	0	0
4916	4	1	0	0	0	0	0	0	0	0	0	0	0
4917	4	1	0	0	0	0	0	0	0	0	0	0	0
4918	4	0	0	0	0	0	0	0	0	0	0	0	0
4919	4	0	0	0	0	0	0	0	0	0	0	1	0
4920	4	1	0	0	0	0	0	0	0	0	0	0	0
4921	4	0	0	0	0	0	0	0	0	0	0	0	0
4922	4	1	0	0	0	0	0	0	0	0	0	0	0
4923	2	1	0	0	0	0	0	0	0	0	0	1	0
4924	3	1	0	0	0	0	0	0	0	0	0	1	0
4925	4	0	0	0	0	0	0	0	0	0	0	1	0
4926	2	1	0	0	0	0	0	0	0	0	0	0	0
4927	2	0	0	0	0	0	0	0	0	0	0	0	0
4928	4	0	0	0	0	0	0	0	0	0	0	0	0
4929	4	0	0	0	0	0	0	0	0	0	0	0	0
4930	4	0	0	0	0	0	0	0	0	0	0	0	0
4931	2	0	0	0	0	0	0	0	0	0	0	0	0
4932	2	0	0	0	0	0	0	0	0	0	0	0	0
4933	4	1	0	0	0	0	0	0	0	0	0	0	0
4934	4	0	0	0	0	0	0	0	0	0	0	0	0
4935	2	1	0	0	0	0	0	0	0	0	0	0	0
4936	2	1	0	0	0	1	0	0	0	0	0	0	0
4937	2	0	0	0	0	0	0	0	0	0	0	0	0
4938	2	0	0	0	0	0	0	0	0	0	0	0	0
4939	2	0	0	0	0	1	0	0	0	0	0	1	0
4940	4	0	0	0	1	0	0	0	0	0	0	0	0
4941	2	1	0	0	0	0	0	0	0	1	0	0	0
4942	2	1	0	0	0	0	0	0	0	0	0	0	0
4943	2	0	0	1	0	1	0	0	0	0	0	0	0
4944	2	1	0	0	0	0	0	0	0	0	0	1	0
4945	2	1	0	0	0	0	0	0	0	0	0	1	0
4946	2	0	0	0	0	0	0	0	1	0	0	0	0
4947	4	1	0	0	0	0	0	0	0	0	0	0	0
4948	2	0	0	0	0	0	0	0	0	0	0	0	0
4949	4	0	0	0	0	0	0	0	0	0	0	0	0
4950	4	1	1	0	0	1	0	0	0	0	0	0	0
4951	4	1	0	0	0	0	0	0	0	1	0	0	0
4952	4	1	0	0	0	1	0	0	0	0	0	0	0
4953	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4954	2	1	0	0	0	1	0	0	0	0	0	0	0
4955	4	0	0	0	0	0	0	0	0	0	0	0	0
4956	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
4957	4	0	0	0	0	0	0	0	0	0	0	0	0
4958	4	0	0	0	0	0	0	0	0	0	0	0	0
4959	1	1	0	0	0	0	0	0	0	0	0	1	0
4960	4	1	0	0	0	0	0	0	0	0	0	1	0
4961	4	0	0	0	0	0	0	0	0	0	0	0	0
4962	4	0	0	0	0	0	0	0	0	0	0	0	0
4963	4	0	0	0	0	0	0	0	0	0	0	0	0
4964	4	1	0	0	0	0	0	0	0	0	0	0	0
4965	4	0	0	0	0	0	0	0	0	0	0	1	0
4966	4	0	0	0	0	0	0	0	0	0	0	0	0
4967	4	1	0	0	0	0	0	0	0	1	0	0	0
4968	4	1	0	0	0	0	0	0	0	0	0	0	0
4969	4	0	0	0	0	0	0	0	0	0	0	1	0
4970	4	0	0	0	0	0	0	0	0	0	0	0	0
4971	4	1	0	0	0	0	0	0	0	0	0	0	0
4972	2	0	0	0	0	0	0	0	0	0	0	0	0
4973	4	0	0	0	0	0	0	0	1	0	0	0	0
4974	4	0	0	0	0	0	0	0	1	0	0	0	0
4975	4	1	0	0	0	0	0	0	0	0	0	0	0
4976	4	1	0	0	0	0	0	0	0	0	0	0	0
4977	4	1	0	0	0	0	0	0	0	0	0	0	0
4978	4	0	0	0	0	0	0	0	0	0	0	0	0
4979	4	0	0	0	0	0	0	0	0	0	0	0	0
4980	2	0	0	0	0	0	0	0	0	0	0	0	0
4981	2	1	0	0	0	0	0	0	0	1	0	1	0
4982	4	1	1	0	0	0	0	0	0	0	0	0	0
4983	4	1	0	0	0	0	0	0	0	0	1	1	0
4984	2	0	0	0	0	1	0	0	0	0	0	0	0
4985	4	0	0	0	0	0	0	0	0	0	0	0	0
4986	4	0	0	0	0	0	0	0	0	0	0	0	0
4987	4	1	0	0	0	0	0	0	0	0	0	1	0
4988	4	1	0	0	0	0	0	0	0	0	0	0	0
4989	4	1	0	0	0	0	0	0	0	0	0	1	0
4990	4	1	0	0	0	0	0	0	0	0	0	0	0
4991	4	0	0	0	0	0	0	0	0	0	0	1	0
4992	4	0	0	0	0	0	0	0	0	0	0	0	0
4993	2	1	0	0	0	0	0	0	0	0	0	0	0
4994	2	0	0	0	0	0	0	0	1	0	0	0	0
4995	4	0	0	0	0	0	0	0	0	0	0	0	0
4996	NA	0	1	0	0	0	0	0	0	0	0	0	0
4997	2	0	0	0	1	0	0	0	0	0	0	0	0
4998	4	1	0	0	0	0	0	0	0	0	0	0	0
4999	4	1	0	0	0	0	0	0	0	0	0	0	0
5000	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5001	2	1	0	0	0	0	0	0	0	0	0	0	0
5002	4	1	0	0	0	0	0	0	0	0	0	0	0
5003	4	0	0	0	0	1	0	0	0	0	0	0	0
5004	4	1	0	0	0	0	0	0	0	0	0	0	0
5005	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5006	4	1	0	0	0	0	0	0	0	0	0	0	0
5007	4	0	0	0	0	0	0	0	1	0	0	0	0
5008	2	0	0	0	0	0	0	0	0	0	0	0	0
5009	4	0	0	0	1	0	0	0	1	0	0	0	0
5010	4	0	0	0	1	0	0	0	0	0	0	0	0
5011	4	0	0	0	1	0	0	0	0	0	0	0	0
5012	4	0	0	0	1	0	0	0	0	0	0	0	0
5013	4	0	0	0	1	0	0	0	0	0	0	0	0
5014	2	0	0	0	1	0	0	0	0	0	0	0	0
5015	4	0	0	0	1	0	0	0	0	0	0	0	0
5016	4	0	0	0	0	0	0	1	0	0	0	1	0
5017	4	1	0	0	0	0	0	1	0	1	0	1	0
5018	4	0	0	0	1	0	0	0	0	0	0	0	0
5019	4	0	0	0	1	0	0	0	0	0	0	0	0
5020	4	0	0	0	1	0	0	0	0	0	0	0	0
5021	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5022	4	0	0	0	1	0	0	0	0	0	0	0	0
5023	2	0	0	0	1	0	0	0	0	0	0	1	0
5024	2	0	0	0	0	1	0	0	0	0	0	0	0
5025	4	0	0	0	1	0	0	0	0	0	0	0	0
5026	4	0	0	0	1	0	0	0	0	0	0	0	0
5027	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5028	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5029	2	0	0	0	0	0	0	0	1	0	0	0	0
5030	4	0	0	0	1	0	0	0	0	0	0	0	0
5031	4	0	0	0	1	0	0	0	0	0	0	0	0
5032	4	1	1	0	0	0	0	0	0	0	0	0	0
5033	4	1	1	0	0	0	0	0	0	0	0	0	0
5034	4	0	0	0	1	0	0	0	0	0	0	0	0
5035	4	0	0	0	0	0	0	0	0	0	0	0	0
5036	2	0	0	0	0	0	0	0	0	0	0	1	0
5037	4	0	0	0	0	1	0	0	0	0	0	1	0
5038	4	0	0	0	1	0	0	0	1	0	0	0	0
5039	4	0	0	0	1	0	0	0	0	0	0	0	0
5040	4	0	0	0	1	0	0	0	1	0	0	0	0
5041	4	0	0	0	0	0	0	0	0	0	0	0	0
5042	4	0	0	0	1	0	0	0	0	0	0	0	0
5043	4	0	0	0	1	0	0	0	1	0	0	0	0
5044	4	0	0	0	1	0	0	0	0	0	0	0	0
5045	4	0	0	0	1	0	0	0	1	0	0	1	0
5046	4	0	0	0	1	0	0	0	0	0	0	0	0
5047	2	1	0	0	0	0	0	0	0	0	1	0	0
5048	4	1	1	0	1	0	0	0	0	0	0	0	0
5049	4	0	0	0	0	0	0	0	0	0	0	0	0
5050	4	0	0	0	1	0	0	0	0	0	0	0	0
5051	4	1	0	0	0	0	0	0	0	0	1	1	0
5052	4	0	0	0	0	0	0	0	0	0	0	0	0
5053	4	1	1	0	0	0	0	0	0	0	0	0	0
5054	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5055	2	0	0	0	1	1	0	0	0	0	0	1	0
5056	4	1	0	0	0	0	0	0	0	0	0	1	0
5057	4	1	0	0	0	1	0	0	0	0	0	0	0
5058	4	0	0	0	1	0	0	0	0	0	0	0	0
5059	2	1	0	0	0	0	0	0	0	0	0	0	0
5060	2	1	1	0	0	0	0	0	0	1	0	0	0
5061	4	0	0	0	1	0	0	0	0	0	0	0	0
5062	2	0	0	0	1	1	0	0	0	0	0	1	0
5063	4	0	0	0	1	0	0	0	0	0	0	0	0
5064	4	0	0	0	1	0	0	0	0	0	0	0	0
5065	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5066	4	1	1	0	1	0	0	0	0	0	0	0	0
5067	4	1	1	0	0	0	0	0	0	0	0	0	0
5068	4	1	1	0	1	0	0	0	0	0	0	0	0
5069	4	1	1	0	1	0	0	0	0	0	0	0	0
5070	4	0	0	0	1	0	0	0	0	0	0	0	0
5071	4	1	0	0	0	0	0	0	0	1	0	0	0
5072	4	0	0	0	0	0	0	0	0	0	0	0	0
5073	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5074	NA	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5075	4	1	1	0	0	0	0	0	0	0	0	0	0
5076	4	0	0	0	1	0	0	0	0	0	0	0	0
5077	4	1	0	0	0	0	0	0	0	0	0	0	0
